order_item_id,transaction_id,product_id,quantity,unit_price,discount
4449,1469,127,5,906.98,30.79
4450,1469,198,4,3325.5,262.6
4451,1469,106,1,627.22,27.35
4452,1469,183,3,2124.21,126.35
4453,1470,94,4,4280.17,225.05
4454,1470,57,1,1215.73,11.23
4455,1470,12,2,1252.26,186.23
4456,1471,144,5,937.16,99.08
4457,1471,80,2,2211.07,157.34
4458,1471,114,1,3243.42,133.02
4459,1471,153,1,850.46,22.44
4460,1472,90,2,668.64,62.16
4461,1472,174,4,2737.99,141.73
4462,1472,156,4,962.11,81.9
4463,1473,116,3,461.96,0.67
4464,1473,171,3,4685.68,387.49
4465,1473,106,4,627.22,49.52
4466,1474,148,2,875.99,58.42
4467,1474,41,3,1208.53,46.43
4468,1474,199,2,2276.45,297.75
4469,1475,186,2,4479.18,184.35
4470,1475,36,2,4395.48,21.33
4471,1476,189,5,433.28,58.77
4472,1476,185,1,3175.01,64.94
4473,1476,191,5,2110.4,89.29
4474,1476,158,4,600.74,9.48
4475,1476,192,3,2713.26,400.0
4476,1477,13,2,2906.04,365.46
4477,1478,147,3,452.24,7.88
4478,1478,170,2,2938.64,296.56
4479,1479,15,1,1167.61,153.58
4480,1479,78,1,3118.92,56.87
4481,1479,124,3,3227.07,301.99
4482,1479,25,5,517.05,13.57
4483,1479,131,2,572.86,12.07
4484,1480,95,1,1166.96,19.57
4485,1480,152,4,861.81,114.6
4486,1480,182,4,960.37,4.44
4487,1480,46,3,927.86,86.7
4488,1480,19,4,876.11,75.93
4489,1481,58,3,779.98,84.41
4490,1481,165,5,950.9,109.47
4491,1481,119,4,2920.15,62.65
4492,1481,121,3,3124.08,349.5
4493,1481,100,4,922.4,83.96
4494,1482,178,4,2101.13,46.3
4495,1483,142,2,3875.86,42.61
4496,1483,150,2,869.53,63.1
4497,1483,8,1,3128.01,189.73
4498,1483,132,3,380.88,54.26
4499,1484,75,2,5646.81,451.43
4500,1484,64,3,662.19,36.33
4501,1484,114,4,3243.42,92.81
4502,1484,94,5,4280.17,546.83
4503,1485,50,1,4355.39,57.03
4504,1485,56,3,3244.62,140.33
4505,1485,157,2,2300.59,108.19
4506,1485,98,4,494.14,20.32
4507,1486,75,3,5646.81,846.78
4508,1486,31,2,403.73,9.93
4509,1486,138,1,705.81,92.46
4510,1486,96,4,4669.37,54.47
4511,1487,129,2,991.48,32.61
4512,1487,61,2,4581.77,427.97
4513,1487,9,3,4654.28,684.73
4514,1487,1,5,4378.07,637.65
4515,1488,175,4,1168.56,170.87
4516,1488,9,4,4654.28,93.06
4517,1488,199,5,2276.45,317.48
4518,1488,12,1,1252.26,96.5
4519,1489,160,5,2778.13,201.37
4520,1489,125,5,6112.18,842.45
4521,1489,139,3,2864.38,239.3
4522,1489,82,2,859.26,63.19
4523,1489,179,1,1154.52,12.53
4524,1490,127,3,906.98,95.54
4525,1490,120,2,2243.59,325.99
4526,1491,22,2,853.82,23.99
4527,1491,78,1,3118.92,374.42
4528,1491,102,2,3275.67,380.66
4529,1491,44,2,446.54,25.94
4530,1492,25,5,517.05,62.55
4531,1492,117,5,2747.28,256.73
4532,1492,21,1,1166.43,138.1
4533,1492,55,1,390.6,27.82
4534,1492,108,4,2660.16,35.94
4535,1493,181,4,938.55,64.42
4536,1493,29,5,3256.54,214.75
4537,1493,111,5,3870.2,254.46
4538,1493,18,4,4805.68,124.83
4539,1493,98,4,494.14,7.01
4540,1494,17,4,3114.49,371.41
4541,1494,45,4,1148.52,114.4
4542,1494,94,5,4280.17,316.51
4543,1495,114,2,3243.42,453.37
4544,1496,36,4,4395.48,48.26
4545,1497,22,3,853.82,15.8
4546,1497,159,4,523.16,69.81
4547,1498,156,4,962.11,108.9
4548,1499,57,1,1215.73,145.06
4549,1499,122,2,4481.48,558.99
4550,1499,146,5,4453.03,100.03
4551,1499,67,2,4666.73,301.93
4552,1500,107,1,4683.38,579.27
4553,1500,129,3,991.48,1.39
4554,1500,77,5,4395.07,229.81
4555,1500,167,1,407.16,7.82
4556,1500,105,1,620.61,11.79
4557,1501,132,4,380.88,50.07
4558,1501,121,1,3124.08,49.86
4559,1501,69,5,862.74,87.64
4560,1501,129,4,991.48,71.99
4561,1502,135,5,2273.93,254.2
4562,1502,33,4,809.76,67.38
4563,1502,26,2,5740.08,591.86
4564,1503,130,2,912.92,29.43
4565,1503,145,5,977.75,11.25
4566,1503,126,5,820.49,26.33
4567,1503,129,4,991.48,134.75
4568,1503,69,2,862.74,15.22
4569,1504,21,2,1166.43,123.71
4570,1505,18,1,4805.68,423.65
4571,1505,17,2,3114.49,246.41
4572,1505,39,4,853.08,62.34
4573,1505,97,3,2111.28,60.52
4574,1506,144,2,937.16,137.28
4575,1506,110,4,814.78,27.9
4576,1506,41,4,1208.53,136.74
4577,1506,79,2,964.06,63.0
4578,1506,107,4,4683.38,310.95
4579,1507,23,3,388.14,53.82
4580,1508,88,2,448.89,32.71
4581,1508,158,3,600.74,21.57
4582,1509,118,1,5085.22,533.97
4583,1510,37,4,963.3,57.92
4584,1510,67,4,4666.73,369.97
4585,1510,179,3,1154.52,90.35
4586,1510,8,3,3128.01,180.12
4587,1511,59,1,826.24,87.78
4588,1512,103,4,2222.82,303.94
4589,1512,12,2,1252.26,115.13
4590,1512,127,2,906.98,83.71
4591,1512,86,1,890.21,27.01
4592,1513,106,1,627.22,56.54
4593,1513,14,1,4686.55,462.01
4594,1513,134,1,832.87,50.25
4595,1514,15,4,1167.61,109.75
4596,1515,191,3,2110.4,217.35
4597,1515,53,4,4516.64,567.61
4598,1515,175,2,1168.56,75.37
4599,1515,59,4,826.24,39.95
4600,1515,86,3,890.21,27.98
4601,1516,185,4,3175.01,4.79
4602,1516,41,4,1208.53,101.53
4603,1517,180,2,5062.52,215.08
4604,1517,15,4,1167.61,157.8
4605,1517,133,2,594.34,84.83
4606,1517,86,5,890.21,100.04
4607,1518,184,3,3067.82,241.74
4608,1518,179,1,1154.52,138.08
4609,1518,55,1,390.6,27.6
4610,1519,12,3,1252.26,70.81
4611,1520,190,1,709.64,43.92
4612,1521,28,3,4669.13,367.52
4613,1521,127,5,906.98,43.29
4614,1521,34,3,412.14,44.85
4615,1522,127,3,906.98,113.78
4616,1522,81,3,3110.18,461.36
4617,1522,5,4,4393.53,218.79
4618,1522,107,3,4683.38,215.09
4619,1522,97,2,2111.28,274.1
4620,1523,47,1,2750.76,125.51
4621,1523,31,5,403.73,23.88
4622,1523,43,3,826.08,88.7
4623,1523,16,3,1220.28,140.27
4624,1523,103,3,2222.82,96.97
4625,1524,21,5,1166.43,174.81
4626,1524,183,4,2124.21,16.03
4627,1524,164,2,1165.71,123.87
4628,1525,110,3,814.78,111.09
4629,1525,109,4,2309.84,303.67
4630,1526,41,4,1208.53,68.06
4631,1526,78,2,3118.92,400.57
4632,1526,184,1,3067.82,409.56
4633,1526,140,1,4569.95,582.08
4634,1526,134,1,832.87,67.11
4635,1527,93,5,2716.32,155.63
4636,1527,77,4,4395.07,404.09
4637,1527,169,1,4699.31,487.79
4638,1527,150,2,869.53,106.72
4639,1528,138,4,705.81,79.47
4640,1528,123,3,3049.54,451.24
4641,1528,44,2,446.54,47.83
4642,1528,122,4,4481.48,326.48
4643,1529,69,3,862.74,119.95
4644,1529,19,5,876.11,50.86
4645,1529,76,1,3072.32,104.83
4646,1530,14,3,4686.55,25.84
4647,1530,14,5,4686.55,643.9
4648,1530,36,5,4395.48,500.98
4649,1530,183,2,2124.21,101.14
4650,1530,180,3,5062.52,481.72
4651,1531,73,2,4624.2,323.85
4652,1532,56,1,3244.62,289.87
4653,1532,187,2,3958.45,552.01
4654,1532,17,2,3114.49,156.72
4655,1532,168,5,3048.0,372.95
4656,1532,59,3,826.24,26.58
4657,1533,185,3,3175.01,56.81
4658,1533,109,4,2309.84,139.68
4659,1534,169,1,4699.31,300.09
4660,1534,84,4,5119.01,316.67
4661,1535,193,5,854.42,0.45
4662,1536,132,5,380.88,18.92
4663,1536,78,1,3118.92,32.69
4664,1537,184,1,3067.82,292.83
4665,1538,24,3,2665.45,13.49
4666,1539,24,3,2665.45,147.72
4667,1539,66,2,3124.76,217.35
4668,1539,177,4,466.76,46.95
4669,1539,24,3,2665.45,25.84
4670,1540,80,3,2211.07,45.24
4671,1541,138,4,705.81,43.01
4672,1541,188,4,2164.86,164.63
4673,1541,131,1,572.86,69.28
4674,1541,159,1,523.16,55.55
4675,1541,65,5,848.81,88.29
4676,1542,98,1,494.14,24.86
4677,1542,28,5,4669.13,671.39
4678,1543,188,4,2164.86,89.8
4679,1543,25,2,517.05,37.71
4680,1543,197,5,2785.61,44.86
4681,1544,43,2,826.08,9.63
4682,1544,68,5,808.05,64.63
4683,1545,107,4,4683.38,354.2
4684,1545,45,5,1148.52,54.72
4685,1546,140,3,4569.95,517.8
4686,1546,145,5,977.75,65.59
4687,1546,48,4,4325.2,224.92
4688,1547,10,1,382.23,19.86
4689,1547,36,5,4395.48,461.33
4690,1547,73,2,4624.2,609.96
4691,1547,38,5,828.91,79.76
4692,1548,23,1,388.14,24.81
4693,1548,183,5,2124.21,308.45
4694,1548,46,5,927.86,95.42
4695,1548,145,3,977.75,106.77
4696,1548,192,4,2713.26,37.22
4697,1549,24,3,2665.45,317.03
4698,1549,3,1,4599.32,140.46
4699,1549,67,5,4666.73,480.22
4700,1549,32,2,873.68,130.41
4701,1550,108,5,2660.16,369.21
4702,1550,200,4,6139.2,33.51
4703,1550,178,4,2101.13,147.11
4704,1550,176,3,937.67,62.91
4705,1550,24,3,2665.45,144.78
4706,1551,99,2,599.04,89.38
4707,1551,49,5,4416.61,453.0
4708,1551,128,4,4416.95,204.52
4709,1552,181,5,938.55,8.86
4710,1552,73,3,4624.2,316.69
4711,1552,96,5,4669.37,581.07
4712,1552,170,1,2938.64,255.47
4713,1553,155,5,911.14,126.2
4714,1554,151,3,872.15,78.04
4715,1555,92,4,3327.3,8.83
4716,1556,33,4,809.76,102.01
4717,1556,104,2,478.96,52.28
4718,1557,188,1,2164.86,17.78
4719,1557,25,3,517.05,66.14
4720,1557,7,5,824.4,57.89
4721,1558,62,2,413.43,0.05
4722,1559,71,4,451.77,32.8
4723,1559,123,4,3049.54,303.97
4724,1560,142,5,3875.86,535.46
4725,1560,115,1,1155.88,73.67
4726,1560,76,1,3072.32,26.1
4727,1560,14,5,4686.55,464.74
4728,1561,2,4,486.46,47.85
4729,1562,158,4,600.74,44.65
4730,1562,46,3,927.86,107.15
4731,1562,135,3,2273.93,119.82
4732,1562,88,4,448.89,2.42
4733,1562,52,3,591.91,18.02
4734,1563,147,1,452.24,29.79
4735,1563,20,1,3111.43,24.67
4736,1563,168,3,3048.0,373.39
4737,1564,86,5,890.21,30.3
4738,1565,166,3,490.98,61.68
4739,1565,72,2,3887.14,364.9
4740,1566,126,3,820.49,7.25
4741,1566,54,4,437.03,58.98
4742,1566,87,2,876.3,74.12
4743,1567,130,4,912.92,98.82
4744,1567,97,5,2111.28,206.56
4745,1568,65,1,848.81,123.66
4746,1568,94,2,4280.17,228.6
4747,1569,26,4,5740.08,304.58
4748,1569,13,4,2906.04,413.83
4749,1569,76,2,3072.32,325.33
4750,1570,89,3,2808.5,25.69
4751,1571,146,4,4453.03,246.98
4752,1571,71,5,451.77,9.54
4753,1571,143,2,857.59,58.67
4754,1571,87,4,876.3,100.22
4755,1572,160,2,2778.13,15.38
4756,1572,149,2,628.72,84.08
4757,1573,72,1,3887.14,53.27
4758,1573,122,1,4481.48,247.14
4759,1574,110,4,814.78,29.59
4760,1574,182,4,960.37,114.32
4761,1575,17,1,3114.49,159.85
4762,1575,27,5,3128.95,432.68
4763,1576,111,5,3870.2,513.99
4764,1576,108,1,2660.16,230.55
4765,1577,11,4,813.38,23.2
4766,1577,158,5,600.74,33.42
4767,1577,26,2,5740.08,80.68
4768,1577,62,5,413.43,33.4
4769,1578,134,4,832.87,24.3
4770,1578,153,3,850.46,12.81
4771,1578,58,1,779.98,78.56
4772,1578,121,3,3124.08,177.52
4773,1578,116,3,461.96,21.67
4774,1579,185,4,3175.01,17.17
4775,1579,102,3,3275.67,489.17
4776,1579,35,3,3906.85,242.37
4777,1579,131,3,572.86,5.84
4778,1580,51,1,4563.43,105.66
4779,1581,21,3,1166.43,46.33
4780,1581,189,2,433.28,35.17
4781,1581,21,3,1166.43,58.0
4782,1581,71,1,451.77,16.59
4783,1581,123,3,3049.54,46.95
4784,1582,111,3,3870.2,106.3
4785,1582,94,3,4280.17,364.77
4786,1582,35,4,3906.85,43.37
4787,1583,47,1,2750.76,194.06
4788,1583,71,1,451.77,45.46
4789,1583,76,5,3072.32,177.37
4790,1583,156,4,962.11,73.35
4791,1583,49,2,4416.61,422.39
4792,1584,83,2,4704.22,367.48
4793,1584,194,2,971.77,111.37
4794,1584,190,1,709.64,96.43
4795,1585,112,1,872.31,112.28
4796,1585,179,1,1154.52,155.39
4797,1585,197,1,2785.61,308.37
4798,1585,143,5,857.59,116.83
4799,1586,139,4,2864.38,18.0
4800,1586,121,2,3124.08,35.69
4801,1586,95,1,1166.96,93.32
4802,1586,68,4,808.05,116.7
4803,1587,67,1,4666.73,43.46
4804,1587,82,3,859.26,88.57
4805,1587,64,1,662.19,96.79
4806,1588,33,2,809.76,86.56
4807,1588,107,3,4683.38,409.64
4808,1589,57,2,1215.73,80.65
4809,1589,77,3,4395.07,513.15
4810,1590,9,2,4654.28,351.63
4811,1590,54,3,437.03,31.55
4812,1590,168,3,3048.0,438.13
4813,1591,83,2,4704.22,501.07
4814,1591,49,2,4416.61,562.11
4815,1591,52,4,591.91,42.21
4816,1591,76,2,3072.32,72.66
4817,1591,106,4,627.22,5.94
4818,1592,141,3,918.02,33.23
4819,1592,89,1,2808.5,120.77
4820,1592,74,4,3167.81,63.84
4821,1593,83,3,4704.22,161.44
4822,1594,91,3,4583.08,372.23
4823,1594,87,5,876.3,77.49
4824,1594,188,5,2164.86,183.86
4825,1595,57,3,1215.73,86.03
4826,1596,71,5,451.77,39.12
4827,1596,143,3,857.59,27.22
4828,1596,156,1,962.11,17.85
4829,1597,58,1,779.98,94.19
4830,1598,38,1,828.91,111.82
4831,1598,27,4,3128.95,47.5
4832,1599,108,2,2660.16,142.24
4833,1599,24,5,2665.45,182.15
4834,1599,174,1,2737.99,262.59
4835,1599,38,5,828.91,64.32
4836,1600,56,1,3244.62,69.83
4837,1600,84,2,5119.01,501.42
4838,1601,1,1,4378.07,592.93
4839,1602,195,5,955.41,78.32
4840,1602,170,5,2938.64,211.22
4841,1602,3,3,4599.32,176.45
4842,1603,10,3,382.23,44.91
4843,1603,143,1,857.59,7.37
4844,1603,98,4,494.14,30.43
4845,1604,168,1,3048.0,143.82
4846,1604,54,5,437.03,16.27
4847,1604,97,2,2111.28,46.24
4848,1604,62,2,413.43,58.01
4849,1604,54,4,437.03,18.09
4850,1605,147,3,452.24,18.15
4851,1605,175,3,1168.56,75.54
4852,1605,93,5,2716.32,368.7
4853,1605,37,1,963.3,52.41
4854,1606,143,5,857.59,46.59
4855,1606,120,2,2243.59,50.57
4856,1606,119,5,2920.15,38.36
4857,1606,48,5,4325.2,442.43
4858,1606,124,4,3227.07,80.18
4859,1607,33,3,809.76,22.64
4860,1607,34,1,412.14,37.22
4861,1607,167,4,407.16,25.52
4862,1607,116,2,461.96,23.56
4863,1607,9,4,4654.28,7.87
4864,1608,198,1,3325.5,6.24
4865,1608,141,3,918.02,6.3
4866,1609,133,5,594.34,14.34
4867,1609,38,4,828.91,15.79
4868,1609,80,5,2211.07,106.41
4869,1610,58,1,779.98,57.91
4870,1610,86,5,890.21,62.86
4871,1610,170,4,2938.64,90.47
4872,1610,14,3,4686.55,163.69
4873,1610,102,4,3275.67,486.49
4874,1611,113,4,839.68,114.41
4875,1611,174,2,2737.99,359.36
4876,1611,162,2,701.96,46.57
4877,1611,104,4,478.96,59.08
4878,1612,11,2,813.38,49.87
4879,1612,32,5,873.68,121.24
4880,1612,148,3,875.99,89.92
4881,1612,190,3,709.64,87.92
4882,1612,23,2,388.14,11.25
4883,1613,124,5,3227.07,70.5
4884,1613,45,2,1148.52,110.23
4885,1613,70,5,3873.11,429.66
4886,1614,139,2,2864.38,131.51
4887,1615,39,4,853.08,18.01
4888,1615,95,2,1166.96,69.4
4889,1615,80,1,2211.07,89.94
4890,1615,122,4,4481.48,295.89
4891,1616,87,5,876.3,96.27
4892,1616,71,1,451.77,33.97
4893,1616,59,4,826.24,63.88
4894,1617,139,5,2864.38,353.3
4895,1618,181,1,938.55,82.52
4896,1618,50,2,4355.39,12.88
4897,1618,154,4,4289.45,183.46
4898,1618,186,5,4479.18,514.34
4899,1618,17,4,3114.49,388.42
4900,1619,34,3,412.14,51.62
4901,1619,59,5,826.24,119.64
4902,1619,161,2,997.27,114.3
4903,1620,83,2,4704.22,646.08
4904,1620,8,1,3128.01,356.2
4905,1620,50,1,4355.39,355.46
4906,1621,52,4,591.91,77.17
4907,1621,13,2,2906.04,205.04
4908,1621,133,4,594.34,5.0
4909,1621,51,2,4563.43,91.21
4910,1622,165,3,950.9,124.79
4911,1623,198,2,3325.5,313.96
4912,1623,54,1,437.03,12.92
4913,1623,160,2,2778.13,212.91
4914,1623,89,5,2808.5,309.49
4915,1623,110,4,814.78,119.51
4916,1624,162,4,701.96,2.38
4917,1624,129,5,991.48,78.95
4918,1625,62,4,413.43,8.52
4919,1625,141,1,918.02,128.41
4920,1626,188,3,2164.86,2.08
4921,1626,11,5,813.38,35.81
4922,1626,119,1,2920.15,234.07
4923,1626,131,5,572.86,1.09
4924,1627,173,5,4470.64,430.29
4925,1627,89,1,2808.5,356.48
4926,1627,60,1,3219.64,282.72
4927,1627,197,3,2785.61,68.26
4928,1628,115,2,1155.88,135.0
4929,1628,115,3,1155.88,67.8
4930,1628,141,4,918.02,101.89
4931,1628,138,4,705.81,31.39
4932,1629,16,4,1220.28,100.4
4933,1630,44,4,446.54,30.6
4934,1631,66,5,3124.76,57.37
4935,1631,109,3,2309.84,295.01
4936,1631,82,5,859.26,114.96
4937,1631,142,5,3875.86,75.87
4938,1631,154,1,4289.45,263.36
4939,1632,124,1,3227.07,142.21
4940,1632,26,3,5740.08,822.54
4941,1633,134,3,832.87,51.99
4942,1634,61,2,4581.77,620.43
4943,1634,137,2,2164.05,35.67
4944,1635,46,5,927.86,6.53
4945,1635,61,4,4581.77,96.58
4946,1635,175,3,1168.56,112.49
4947,1635,16,5,1220.28,121.35
4948,1636,186,5,4479.18,660.38
4949,1637,51,1,4563.43,334.35
4950,1638,94,2,4280.17,602.3
4951,1638,9,1,4654.28,138.25
4952,1638,158,2,600.74,57.68
4953,1639,123,1,3049.54,390.42
4954,1639,51,5,4563.43,466.84
4955,1639,169,2,4699.31,292.95
4956,1640,53,1,4516.64,336.5
4957,1641,161,4,997.27,9.91
4958,1641,165,4,950.9,112.23
4959,1642,187,5,3958.45,163.54
4960,1642,187,4,3958.45,59.97
4961,1643,166,4,490.98,44.92
4962,1643,138,1,705.81,89.42
4963,1643,43,2,826.08,23.53
4964,1644,176,4,937.67,137.74
4965,1645,14,5,4686.55,501.22
4966,1645,154,2,4289.45,436.83
4967,1646,104,2,478.96,64.17
4968,1646,21,1,1166.43,51.07
4969,1646,6,2,853.35,93.05
4970,1647,54,1,437.03,65.12
4971,1647,4,3,833.86,6.92
4972,1647,118,4,5085.22,55.0
4973,1648,140,1,4569.95,115.66
4974,1648,177,5,466.76,41.27
4975,1648,63,2,1180.57,38.82
4976,1648,96,3,4669.37,96.33
4977,1649,195,2,955.41,95.92
4978,1649,22,4,853.82,87.14
4979,1650,29,4,3256.54,86.8
4980,1650,29,3,3256.54,465.68
4981,1650,122,4,4481.48,244.07
4982,1650,111,3,3870.2,254.26
4983,1650,6,4,853.35,54.29
4984,1651,177,3,466.76,61.76
4985,1652,56,3,3244.62,26.78
4986,1652,36,1,4395.48,187.12
4987,1652,22,1,853.82,48.32
4988,1652,31,1,403.73,51.61
4989,1653,12,4,1252.26,180.01
4990,1654,87,5,876.3,24.48
4991,1654,7,5,824.4,31.5
4992,1654,17,2,3114.49,367.5
4993,1655,92,1,3327.3,187.32
4994,1655,153,3,850.46,103.88
4995,1655,86,2,890.21,104.55
4996,1656,160,2,2778.13,90.76
4997,1657,172,4,918.76,83.8
4998,1657,133,2,594.34,71.67
4999,1657,47,2,2750.76,69.94
5000,1657,189,2,433.28,46.26
5001,1657,113,4,839.68,105.74
5002,1658,142,5,3875.86,476.61
5003,1658,53,3,4516.64,667.98
5004,1658,91,1,4583.08,341.15
5005,1658,32,2,873.68,106.17
5006,1658,82,5,859.26,68.77
5007,1659,174,2,2737.99,49.59
5008,1660,195,3,955.41,142.78
5009,1660,68,5,808.05,69.84
5010,1660,64,1,662.19,86.92
5011,1661,121,1,3124.08,95.63
5012,1661,195,1,955.41,57.93
5013,1661,143,5,857.59,123.15
5014,1661,80,1,2211.07,34.36
5015,1661,47,1,2750.76,272.56
5016,1662,32,1,873.68,77.35
5017,1662,179,1,1154.52,73.62
5018,1662,31,1,403.73,42.83
5019,1662,36,5,4395.48,512.63
5020,1663,121,3,3124.08,440.65
5021,1663,181,5,938.55,66.12
5022,1663,131,1,572.86,16.65
5023,1663,147,2,452.24,7.11
5024,1664,185,5,3175.01,465.2
5025,1664,179,3,1154.52,94.17
5026,1665,93,4,2716.32,127.12
5027,1665,8,5,3128.01,160.29
5028,1665,77,4,4395.07,54.97
5029,1666,28,3,4669.13,234.17
5030,1666,75,5,5646.81,487.25
5031,1666,97,3,2111.28,74.64
5032,1666,39,3,853.08,99.71
5033,1667,99,2,599.04,9.6
5034,1667,137,1,2164.05,105.59
5035,1667,137,5,2164.05,198.98
5036,1667,1,5,4378.07,404.89
5037,1667,181,2,938.55,54.62
5038,1668,51,1,4563.43,410.09
5039,1668,111,2,3870.2,11.31
5040,1668,73,5,4624.2,93.65
5041,1669,29,3,3256.54,70.98
5042,1670,197,2,2785.61,225.5
5043,1670,13,1,2906.04,287.13
5044,1670,158,4,600.74,21.49
5045,1670,53,2,4516.64,192.9
5046,1671,26,3,5740.08,568.28
5047,1671,88,5,448.89,63.87
5048,1671,150,5,869.53,129.19
5049,1671,156,4,962.11,110.73
5050,1672,158,1,600.74,17.11
5051,1672,194,4,971.77,82.94
5052,1673,134,1,832.87,118.07
5053,1673,199,5,2276.45,126.24
5054,1674,65,1,848.81,58.19
5055,1674,75,2,5646.81,70.24
5056,1674,6,5,853.35,45.39
5057,1674,115,2,1155.88,47.88
5058,1674,159,5,523.16,68.96
5059,1675,182,4,960.37,48.94
5060,1675,141,5,918.02,65.24
5061,1675,24,3,2665.45,286.13
5062,1675,187,3,3958.45,548.57
5063,1676,170,4,2938.64,17.44
5064,1676,185,3,3175.01,178.24
5065,1677,167,2,407.16,2.12
5066,1677,13,3,2906.04,302.88
5067,1677,107,5,4683.38,569.13
5068,1677,185,5,3175.01,24.86
5069,1678,111,3,3870.2,128.12
5070,1678,183,2,2124.21,268.26
5071,1678,46,1,927.86,14.24
5072,1678,121,4,3124.08,193.57
5073,1678,179,1,1154.52,28.35
5074,1679,69,3,862.74,94.41
5075,1679,18,3,4805.68,159.1
5076,1679,1,5,4378.07,70.72
5077,1679,180,4,5062.52,550.59
5078,1679,114,2,3243.42,435.56
5079,1680,46,1,927.86,135.36
5080,1680,105,2,620.61,46.24
5081,1680,67,3,4666.73,317.98
5082,1680,4,5,833.86,72.73
5083,1681,121,3,3124.08,170.89
5084,1681,117,1,2747.28,177.92
5085,1681,60,5,3219.64,74.93
5086,1681,92,2,3327.3,217.11
5087,1682,173,3,4470.64,222.99
5088,1682,162,4,701.96,99.57
5089,1682,114,4,3243.42,433.16
5090,1683,32,1,873.68,21.32
5091,1683,2,1,486.46,63.49
5092,1683,108,3,2660.16,273.89
5093,1683,89,2,2808.5,20.49
5094,1683,171,3,4685.68,14.34
5095,1684,51,5,4563.43,139.61
5096,1684,118,2,5085.22,676.1
5097,1684,116,1,461.96,32.94
5098,1685,156,2,962.11,32.79
5099,1685,159,2,523.16,22.44
5100,1685,50,5,4355.39,195.78
5101,1686,34,2,412.14,42.55
5102,1686,140,5,4569.95,8.63
5103,1686,191,4,2110.4,19.79
5104,1686,102,2,3275.67,239.18
5105,1686,20,1,3111.43,254.59
5106,1687,151,2,872.15,71.11
5107,1687,150,3,869.53,100.33
5108,1687,49,3,4416.61,415.68
5109,1687,198,4,3325.5,346.79
5110,1687,20,2,3111.43,389.51
5111,1688,15,2,1167.61,132.74
5112,1688,68,1,808.05,105.28
5113,1688,142,5,3875.86,269.71
5114,1689,65,5,848.81,93.62
5115,1690,146,2,4453.03,541.78
5116,1691,167,4,407.16,13.39
5117,1691,60,2,3219.64,157.76
5118,1691,146,3,4453.03,34.64
5119,1691,107,2,4683.38,132.78
5120,1691,64,3,662.19,27.15
5121,1692,192,5,2713.26,309.47
5122,1692,192,2,2713.26,384.13
5123,1692,142,5,3875.86,316.28
5124,1693,51,2,4563.43,305.13
5125,1693,134,4,832.87,25.55
5126,1694,84,5,5119.01,45.3
5127,1694,141,2,918.02,84.35
5128,1695,136,5,1210.6,125.43
5129,1695,146,5,4453.03,45.3
5130,1695,133,5,594.34,1.07
5131,1695,158,3,600.74,6.03
5132,1695,88,4,448.89,32.87
5133,1696,78,2,3118.92,395.63
5134,1696,47,4,2750.76,82.07
5135,1696,10,4,382.23,13.74
5136,1696,76,4,3072.32,17.58
5137,1697,123,1,3049.54,134.36
5138,1697,36,5,4395.48,601.95
5139,1697,12,3,1252.26,174.11
5140,1697,139,5,2864.38,46.73
5141,1697,37,5,963.3,42.12
5142,1698,114,4,3243.42,104.35
5143,1698,163,4,402.09,29.47
5144,1698,155,5,911.14,120.67
5145,1699,5,3,4393.53,513.91
5146,1699,11,1,813.38,29.74
5147,1699,3,2,4599.32,683.09
5148,1699,111,1,3870.2,531.99
5149,1699,152,1,861.81,75.79
5150,1700,189,4,433.28,38.66
5151,1701,6,3,853.35,58.27
5152,1701,173,4,4470.64,145.17
5153,1701,6,5,853.35,6.68
5154,1701,45,4,1148.52,128.1
5155,1702,109,2,2309.84,284.28
5156,1702,47,3,2750.76,151.63
5157,1703,73,1,4624.2,693.2
5158,1703,3,2,4599.32,102.54
5159,1703,35,1,3906.85,68.49
5160,1703,179,5,1154.52,88.0
5161,1703,158,1,600.74,50.0
5162,1704,8,4,3128.01,6.8
5163,1704,79,1,964.06,99.93
5164,1704,149,3,628.72,92.81
5165,1704,127,2,906.98,104.54
5166,1705,106,5,627.22,32.04
5167,1706,170,3,2938.64,154.43
5168,1706,54,4,437.03,37.14
5169,1706,131,1,572.86,53.78
5170,1706,90,2,668.64,73.19
5171,1706,80,1,2211.07,120.61
5172,1707,128,3,4416.95,377.69
5173,1707,164,2,1165.71,7.27
5174,1707,139,1,2864.38,330.37
5175,1708,186,5,4479.18,391.76
5176,1708,60,3,3219.64,171.0
5177,1708,92,1,3327.3,433.66
5178,1708,151,1,872.15,109.62
5179,1709,100,4,922.4,114.87
5180,1709,170,3,2938.64,372.73
5181,1710,158,4,600.74,11.88
5182,1710,187,5,3958.45,352.29
5183,1711,113,5,839.68,106.11
5184,1712,124,1,3227.07,153.61
5185,1712,36,4,4395.48,154.77
5186,1713,188,2,2164.86,295.75
5187,1713,52,5,591.91,84.44
5188,1714,120,1,2243.59,127.99
5189,1715,50,5,4355.39,545.01
5190,1716,135,1,2273.93,268.26
5191,1716,130,1,912.92,3.99
5192,1716,92,2,3327.3,148.77
5193,1717,4,2,833.86,39.28
5194,1717,165,5,950.9,30.18
5195,1717,80,2,2211.07,23.71
5196,1718,181,2,938.55,124.01
5197,1719,122,5,4481.48,532.52
5198,1719,24,3,2665.45,384.55
5199,1719,76,1,3072.32,27.87
5200,1720,150,5,869.53,63.6
