response_id,campaign_id,customer_id,response_type,response_date,converted,revenue_generated
1087,8,579,open,2025-07-12T14:42:30.203910,False,0.0
1088,8,1119,click,2026-06-23T00:47:58.387319,False,0.0
1089,8,1434,ignore,2025-11-22T22:47:03.028579,False,0.0
1090,8,1484,ignore,2025-09-22T14:39:17.356811,True,298.1
1091,8,45,click,2026-03-30T13:15:27.942770,False,0.0
1092,8,32,ignore,2026-02-17T14:54:55.463574,False,0.0
1093,8,640,ignore,2026-03-18T02:06:04.675138,False,0.0
1094,8,382,ignore,2026-04-27T09:23:07.597406,False,0.0
1095,8,343,ignore,2025-12-03T10:41:26.680320,False,0.0
1096,8,582,open,2026-01-31T13:47:10.910754,False,0.0
1097,8,1786,click,2025-07-18T04:31:39.869378,False,0.0
1098,8,343,open,2026-07-02T12:15:27.042309,False,0.0
1099,8,1896,purchase,2026-05-06T11:21:38.016998,False,0.0
1100,8,486,click,2025-10-05T21:30:09.699404,False,0.0
1101,8,489,open,2026-01-10T17:52:56.786816,True,326.88
1102,8,342,click,2026-01-02T00:33:53.164001,False,0.0
1103,8,1998,ignore,2026-03-24T06:36:12.945539,False,0.0
1104,8,289,ignore,2025-11-05T07:06:11.254044,False,0.0
1105,8,132,ignore,2026-01-13T16:57:42.543950,False,0.0
1106,8,1214,click,2026-04-16T03:11:59.819911,False,0.0
1107,8,776,ignore,2026-04-16T08:19:15.916440,False,0.0
1108,8,1553,ignore,2026-03-29T07:37:01.024585,False,0.0
1109,8,727,click,2026-06-17T00:44:43.414776,True,291.03
1110,8,1108,open,2026-02-22T05:51:29.064065,False,0.0
1111,8,1197,purchase,2026-02-01T10:49:50.185360,False,0.0
1112,8,829,open,2026-05-25T21:12:45.028399,False,0.0
1113,8,799,open,2026-05-25T12:28:59.581661,False,0.0
1114,8,602,purchase,2025-08-05T07:54:34.852751,False,0.0
1115,8,48,click,2026-05-22T06:58:51.892985,False,0.0
1116,8,336,ignore,2026-02-23T07:52:00.306047,False,0.0
1117,8,31,purchase,2025-07-26T00:22:47.052944,False,0.0
1118,8,665,click,2025-12-22T20:38:16.126246,False,0.0
1119,8,894,click,2025-07-14T15:04:15.884464,False,0.0
1120,8,553,ignore,2025-10-25T23:28:16.654524,False,0.0
1121,8,671,purchase,2025-09-15T12:20:56.188891,False,0.0
1122,8,186,purchase,2025-07-08T19:32:57.950403,False,0.0
1123,8,1206,purchase,2026-06-17T19:44:52.270332,False,0.0
1124,8,1034,open,2025-11-25T20:46:15.133854,False,0.0
1125,8,222,open,2025-12-21T22:44:42.747319,False,0.0
1126,8,1805,ignore,2025-10-04T23:21:58.586807,False,0.0
1127,8,970,open,2025-09-06T06:43:52.973405,False,0.0
1128,8,1131,click,2025-11-08T09:06:22.951927,False,0.0
1129,8,643,ignore,2026-01-21T15:12:59.964131,False,0.0
1130,8,298,open,2025-12-21T04:19:51.782036,False,0.0
1131,8,1708,open,2026-03-29T16:47:15.571760,False,0.0
1132,8,1805,click,2025-09-23T01:00:23.468823,True,453.14
1133,8,1865,purchase,2025-09-29T16:52:08.810402,False,0.0
1134,8,235,open,2026-03-17T15:15:41.990168,False,0.0
1135,8,75,click,2025-11-27T07:08:50.707891,False,0.0
1136,8,246,click,2026-04-23T07:26:08.728611,False,0.0
1137,8,173,click,2026-05-18T11:48:16.963015,False,0.0
1138,8,1617,open,2025-11-06T08:22:06.186123,False,0.0
1139,8,1222,open,2025-12-08T14:37:08.026729,False,0.0
1140,8,1888,open,2026-04-18T15:05:18.190975,False,0.0
1141,8,410,ignore,2025-10-25T05:09:22.605009,False,0.0
1142,8,1291,open,2025-09-21T04:27:20.472520,False,0.0
1143,8,496,click,2025-09-30T05:10:37.067028,False,0.0
1144,8,346,click,2026-04-04T19:41:22.324537,False,0.0
1145,8,1215,open,2026-04-02T11:25:51.624352,False,0.0
1146,8,384,purchase,2026-05-29T04:21:22.668596,False,0.0
1147,8,1747,click,2025-09-28T20:20:35.071338,False,0.0
1148,8,1772,click,2025-07-07T04:33:54.475995,False,0.0
1149,8,1503,click,2025-10-09T03:22:41.369194,False,0.0
1150,8,1375,click,2026-06-17T17:21:12.438937,False,0.0
1151,8,513,ignore,2025-10-07T21:03:36.411813,False,0.0
1152,8,731,click,2025-12-29T11:18:21.732833,False,0.0
1153,8,1037,open,2026-06-09T21:24:03.460378,False,0.0
1154,8,1612,purchase,2026-06-17T18:53:07.700610,False,0.0
1155,8,1916,open,2025-10-05T02:02:40.612483,False,0.0
1156,8,627,purchase,2025-07-26T16:16:34.638820,False,0.0
1157,8,1145,purchase,2026-02-11T02:42:20.479634,False,0.0
1158,8,1907,purchase,2025-11-02T11:40:46.655575,False,0.0
1159,8,1354,open,2025-10-21T22:48:10.494056,False,0.0
1160,8,241,open,2026-05-29T06:49:16.213316,False,0.0
1161,8,1344,click,2026-01-19T21:45:31.182674,False,0.0
1162,8,1294,click,2026-03-17T01:00:32.000515,False,0.0
1163,8,1046,click,2025-07-28T16:29:54.285194,False,0.0
1164,8,118,click,2026-02-04T18:04:31.676276,False,0.0
1165,8,1411,click,2025-08-13T13:08:22.706515,False,0.0
1166,8,26,open,2025-07-22T01:59:49.513403,False,0.0
1167,8,1148,click,2026-05-31T12:46:12.151812,True,25.62
1168,8,1766,purchase,2026-03-15T22:49:02.903742,False,0.0
1169,8,1441,click,2025-07-13T07:35:23.912653,False,0.0
1170,8,623,open,2026-04-08T03:13:40.605980,False,0.0
1171,8,346,open,2025-09-23T04:24:01.662151,False,0.0
1172,8,674,purchase,2025-07-19T05:57:32.607012,False,0.0
1173,8,1350,open,2026-04-11T00:21:43.069832,False,0.0
1174,8,633,click,2026-02-04T10:06:00.025542,False,0.0
1175,8,1796,purchase,2025-07-25T15:48:29.373597,False,0.0
1176,8,1085,open,2026-02-03T07:54:02.546109,False,0.0
1177,8,457,ignore,2026-05-29T00:52:14.727717,True,43.58
1178,8,54,open,2025-10-02T07:48:23.677226,False,0.0
1179,8,1331,open,2025-10-06T23:39:23.164156,False,0.0
1180,8,1260,click,2026-03-05T12:42:17.866295,True,402.01
1181,8,1717,click,2026-05-08T12:26:10.538061,True,166.4
1182,8,1772,purchase,2026-03-17T16:18:57.985261,False,0.0
1183,8,782,open,2025-07-26T04:24:52.854746,False,0.0
1184,8,1146,purchase,2026-01-15T08:56:51.132969,False,0.0
1185,8,136,click,2025-12-28T17:45:02.201246,True,338.14
1186,8,1919,purchase,2026-06-20T14:57:51.536587,False,0.0
1187,8,1140,open,2026-01-06T04:04:46.039252,False,0.0
1188,8,1436,ignore,2026-03-06T17:59:30.688774,False,0.0
1189,8,1295,open,2025-11-26T10:25:21.489684,False,0.0
1190,8,908,open,2025-11-02T17:11:20.990443,False,0.0
1191,8,1964,open,2026-03-08T02:32:12.938449,False,0.0
1192,8,1233,click,2025-08-31T22:40:43.326841,False,0.0
1193,8,107,purchase,2025-11-11T13:13:02.435135,False,0.0
1194,8,560,ignore,2026-05-12T10:23:40.426741,False,0.0
1195,8,1220,ignore,2025-12-13T19:14:35.803834,False,0.0
1196,8,1568,click,2026-01-13T00:23:51.103419,False,0.0
1197,8,899,open,2025-12-23T22:11:45.448465,False,0.0
1198,8,471,click,2025-11-16T21:48:19.400214,False,0.0
1199,8,624,open,2025-12-11T22:22:08.643412,False,0.0
1200,8,1056,ignore,2026-04-12T17:12:58.439086,False,0.0
1201,8,566,ignore,2025-10-21T06:16:29.313448,False,0.0
1202,8,492,purchase,2026-06-25T00:48:09.657114,False,0.0
1203,8,801,click,2026-02-03T11:20:59.865915,False,0.0
1204,8,1069,purchase,2026-01-02T16:14:29.081888,False,0.0
1205,8,207,click,2025-11-07T19:13:12.542232,False,0.0
1206,8,1421,open,2025-08-06T17:18:17.693147,False,0.0
1207,8,1798,click,2025-09-20T22:07:21.906210,False,0.0
1208,8,152,ignore,2026-04-25T16:54:21.925169,False,0.0
1209,8,69,purchase,2025-08-22T19:32:08.628796,False,0.0
1210,8,1675,open,2025-12-02T02:30:02.720418,False,0.0
1211,8,1201,click,2025-12-14T07:20:18.799376,True,407.49
1212,8,936,purchase,2026-02-13T20:54:50.340990,False,0.0
1213,8,464,open,2025-08-25T09:59:28.688923,False,0.0
1214,8,1875,ignore,2025-09-12T11:05:55.500779,False,0.0
1215,8,1430,open,2026-05-11T17:34:14.005145,False,0.0
1216,8,218,ignore,2025-08-08T02:06:23.489050,False,0.0
1217,8,735,purchase,2025-11-23T21:48:20.846672,False,0.0
1218,8,263,click,2026-02-15T02:04:28.386755,False,0.0
1219,8,800,open,2026-05-27T16:33:22.750012,False,0.0
1220,8,727,ignore,2025-09-07T22:57:35.928059,False,0.0
1221,8,852,ignore,2026-01-08T03:12:17.166756,False,0.0
1222,8,267,open,2025-08-12T12:30:33.438309,False,0.0
1223,8,1507,ignore,2025-10-14T10:50:22.866559,False,0.0
1224,8,752,purchase,2026-01-22T02:59:36.856252,False,0.0
1225,8,315,open,2025-08-02T19:22:00.723711,False,0.0
1226,8,1258,ignore,2025-10-19T05:59:14.618794,False,0.0
1227,8,1649,open,2026-04-04T21:12:34.729869,True,288.44
1228,8,1330,purchase,2026-03-30T04:55:14.155555,False,0.0
1229,8,1642,purchase,2026-03-18T23:32:54.033216,False,0.0
1230,8,1131,open,2026-03-05T20:55:36.793724,False,0.0
1231,8,816,click,2025-12-19T21:36:09.475667,False,0.0
1232,8,1240,open,2026-01-04T07:30:21.754110,False,0.0
1233,8,809,open,2026-02-18T15:10:13.786872,False,0.0
1234,8,1378,ignore,2025-08-19T01:22:22.394908,False,0.0
1235,8,713,click,2025-10-06T17:20:19.925046,False,0.0
1236,8,1106,open,2025-10-20T00:49:17.703334,False,0.0
1237,8,286,ignore,2025-10-03T18:38:55.408439,False,0.0
1238,8,1130,click,2025-11-23T03:10:06.416146,False,0.0
1239,8,91,click,2026-06-23T17:21:52.352880,False,0.0
1240,8,424,ignore,2025-11-20T02:58:22.233159,False,0.0
1241,8,1176,purchase,2026-04-07T16:36:36.611750,False,0.0
1242,8,796,ignore,2026-07-04T10:45:28.711184,False,0.0
1243,8,1139,purchase,2026-06-07T03:04:28.982597,False,0.0
1244,8,1646,open,2025-11-06T13:56:02.438417,False,0.0
1245,8,93,open,2025-11-11T10:19:23.508964,False,0.0
1246,8,1917,ignore,2025-09-23T19:24:55.657770,False,0.0
1247,8,963,ignore,2025-12-23T16:55:24.501535,False,0.0
1248,8,785,open,2026-02-21T21:07:00.524821,False,0.0
1249,8,488,ignore,2026-06-04T13:44:11.320672,False,0.0
1250,8,710,open,2026-06-30T02:28:33.437339,False,0.0
1251,8,1642,open,2026-02-28T14:58:49.711867,False,0.0
1252,8,1391,purchase,2025-09-23T15:55:40.776062,False,0.0
1253,8,1004,open,2026-05-21T02:37:06.280902,False,0.0
1254,8,1972,purchase,2026-03-25T01:20:58.460302,True,93.87
1255,8,597,open,2025-12-11T19:45:36.812057,False,0.0
1256,8,658,ignore,2026-06-27T19:16:23.531165,False,0.0
1257,8,692,click,2025-11-13T04:36:44.015313,False,0.0
1258,8,531,click,2025-08-27T07:53:03.670130,False,0.0
1259,8,1222,purchase,2026-05-24T11:16:38.080771,False,0.0
1260,8,762,click,2025-12-10T14:38:32.850173,False,0.0
1261,8,698,click,2025-11-13T05:57:05.960259,False,0.0
1262,8,50,purchase,2026-06-08T13:22:16.466032,True,132.15
1263,8,717,click,2026-02-21T01:12:56.092744,True,388.16
1264,8,471,purchase,2025-11-25T00:07:01.749073,False,0.0
1265,8,304,click,2026-06-24T13:37:41.959227,False,0.0
1266,8,1855,open,2026-02-18T08:09:17.476644,True,395.74
1267,8,1416,ignore,2026-07-01T21:21:29.101420,False,0.0
1268,8,1026,purchase,2025-11-09T06:29:12.516994,False,0.0
1269,8,1047,purchase,2026-02-23T17:30:57.459460,False,0.0
1270,8,857,open,2026-01-24T13:52:36.534038,False,0.0
1271,8,378,click,2025-12-31T21:01:57.444033,False,0.0
1272,8,1418,open,2026-02-23T05:07:34.342334,False,0.0
1273,8,1518,click,2026-02-24T23:57:19.237146,False,0.0
1274,8,33,click,2026-03-23T08:51:46.648429,False,0.0
1275,8,318,open,2026-04-07T06:03:19.345191,False,0.0
1276,8,1339,ignore,2026-06-09T15:57:39.600167,False,0.0
1277,8,188,ignore,2026-07-06T04:44:34.318586,False,0.0
1278,8,1464,open,2026-06-11T04:00:30.887423,False,0.0
1279,8,182,open,2026-06-07T01:45:28.756615,True,196.27
1280,8,1810,ignore,2026-03-07T14:55:47.527331,False,0.0
1281,8,243,open,2026-03-10T04:51:59.536725,False,0.0
1282,8,511,ignore,2026-05-22T05:26:29.098539,False,0.0
1283,8,924,open,2025-10-28T02:16:13.672414,False,0.0
1284,8,987,purchase,2026-05-17T18:39:59.231550,False,0.0
1285,8,103,ignore,2026-06-16T02:15:46.847332,True,287.67
1286,8,1089,click,2026-01-13T13:04:39.699288,False,0.0
1287,8,1837,open,2026-03-22T17:58:16.133629,False,0.0
1288,8,894,ignore,2025-12-02T06:09:19.978377,False,0.0
1289,8,1273,purchase,2025-12-23T21:19:39.598632,False,0.0
1290,8,801,click,2025-08-16T22:59:33.778733,False,0.0
1291,8,723,open,2025-07-13T20:34:22.901591,False,0.0
1292,8,1587,open,2025-10-28T13:29:12.585866,False,0.0
1293,8,1891,click,2025-10-29T21:02:56.244632,False,0.0
1294,8,1330,ignore,2025-08-03T20:25:22.370080,False,0.0
1295,8,95,ignore,2026-06-10T17:11:31.589208,False,0.0
1296,8,1784,click,2025-11-09T22:37:13.287603,False,0.0
1297,8,1511,open,2026-04-14T04:58:35.376917,False,0.0
1298,8,1531,open,2025-11-16T00:46:05.739519,False,0.0
1299,8,329,click,2025-08-10T12:52:21.721184,False,0.0
1300,8,517,click,2026-01-02T11:34:56.008874,False,0.0
1301,8,147,purchase,2025-10-23T08:44:56.483063,True,264.73
1302,8,150,purchase,2026-02-08T12:42:24.538202,False,0.0
1303,8,966,open,2026-01-21T05:04:42.898456,False,0.0
1304,8,45,ignore,2026-01-27T13:33:34.206808,False,0.0
1305,8,374,open,2025-11-29T18:24:08.880573,False,0.0
1306,8,1578,ignore,2026-04-07T23:45:11.808022,False,0.0
1307,8,1682,click,2026-05-20T23:46:20.773504,True,432.09
1308,8,107,ignore,2026-05-25T14:21:37.467060,False,0.0
1309,8,135,click,2025-08-06T16:58:48.171880,False,0.0
1310,8,1495,open,2026-01-24T18:59:46.797505,False,0.0
1311,8,680,open,2026-02-13T06:46:58.702028,False,0.0
1312,8,434,open,2025-07-29T13:50:51.656036,False,0.0
1313,8,972,click,2025-08-01T10:00:26.300344,False,0.0
1314,8,1409,ignore,2026-01-05T19:03:45.252742,False,0.0
1315,8,302,ignore,2026-05-06T17:10:53.376609,False,0.0
1316,8,1512,click,2026-02-07T15:01:01.767793,False,0.0
1317,8,984,purchase,2026-06-01T06:49:13.016440,False,0.0
1318,8,421,click,2026-05-02T23:36:31.294575,False,0.0
1319,8,1567,ignore,2026-03-29T11:56:34.638096,False,0.0
1320,8,1429,open,2026-05-24T08:54:44.908954,False,0.0
1321,8,1359,open,2026-01-07T08:01:06.296685,False,0.0
1322,8,873,open,2026-02-25T12:58:51.448433,False,0.0
1323,8,1841,purchase,2025-11-13T05:21:38.033053,True,493.69
1324,8,1273,ignore,2025-12-01T10:12:05.840398,True,307.1
1325,8,1457,click,2026-02-27T21:06:51.011111,False,0.0
1326,8,1773,purchase,2025-10-09T09:54:50.671652,False,0.0
1327,8,1859,ignore,2025-07-28T03:55:20.859425,True,380.04
1328,8,161,purchase,2025-07-23T21:22:36.752109,False,0.0
1329,8,1041,click,2026-02-24T13:00:29.946227,False,0.0
1330,8,1168,purchase,2026-06-28T02:46:43.422851,False,0.0
1331,8,125,ignore,2026-04-16T07:51:51.829754,False,0.0
1332,8,1220,click,2025-11-30T15:06:49.533382,True,328.17
1333,8,1344,open,2026-04-12T17:57:38.079443,False,0.0
1334,8,762,open,2025-12-29T00:01:48.967273,False,0.0
1335,8,449,click,2026-02-13T23:41:06.955225,False,0.0
1336,8,1500,ignore,2025-11-08T12:55:34.899373,False,0.0
1337,8,472,ignore,2025-10-04T06:47:58.462867,False,0.0
1338,9,968,ignore,2026-04-11T03:12:09.466082,False,0.0
1339,9,1560,purchase,2026-05-14T04:52:20.097616,False,0.0
1340,9,1488,click,2026-05-22T05:16:17.070263,False,0.0
1341,9,1663,click,2026-04-19T16:24:15.012907,False,0.0
1342,9,1349,ignore,2026-03-31T09:36:25.574439,False,0.0
1343,9,1494,ignore,2026-04-15T09:15:37.233083,False,0.0
1344,9,330,click,2026-02-11T23:46:15.464029,True,228.75
1345,9,1094,ignore,2026-05-25T13:02:22.526345,False,0.0
1346,9,1462,purchase,2026-03-22T14:08:14.647352,False,0.0
1347,9,988,open,2025-08-05T16:09:04.639826,False,0.0
1348,9,593,click,2026-03-31T08:01:53.650738,False,0.0
1349,9,1872,purchase,2026-03-16T01:25:53.939049,False,0.0
1350,9,879,purchase,2026-03-06T10:50:29.417503,False,0.0
1351,9,246,click,2025-09-07T09:08:24.983054,False,0.0
1352,9,1946,click,2026-03-21T02:42:10.732615,False,0.0
1353,9,353,open,2025-07-17T21:38:13.596745,False,0.0
1354,9,604,open,2026-04-30T02:18:55.239541,False,0.0
1355,9,1307,ignore,2025-12-26T05:17:00.730970,False,0.0
1356,9,154,purchase,2025-10-04T03:43:57.131327,False,0.0
1357,9,1960,open,2025-11-07T08:49:23.938022,False,0.0
1358,9,1573,open,2025-12-18T02:50:04.343921,False,0.0
1359,9,633,click,2026-02-18T20:42:17.190644,False,0.0
1360,9,1334,open,2025-08-26T07:40:09.865656,False,0.0
1361,9,620,purchase,2026-06-13T20:50:57.131989,False,0.0
1362,9,1588,click,2025-10-01T20:16:12.078834,False,0.0
1363,9,535,purchase,2025-07-19T04:54:02.421273,False,0.0
1364,9,1776,open,2026-06-29T17:16:07.896211,True,86.55
1365,9,94,purchase,2026-05-16T11:28:06.002339,False,0.0
1366,9,1953,ignore,2026-01-07T22:56:33.689336,False,0.0
1367,9,1289,click,2026-01-28T00:50:08.687703,False,0.0
1368,9,1854,ignore,2026-05-02T21:36:08.191705,False,0.0
1369,9,1909,open,2025-07-28T14:10:59.919510,False,0.0
1370,9,1943,ignore,2025-12-02T19:06:44.214850,False,0.0
1371,9,863,open,2025-10-05T22:15:26.999875,False,0.0
1372,9,1159,purchase,2026-04-24T05:44:00.634446,False,0.0
1373,9,1396,click,2026-07-04T04:39:43.665747,False,0.0
1374,9,336,purchase,2026-05-21T20:09:24.640320,False,0.0
1375,9,895,click,2025-12-14T21:39:46.281489,False,0.0
1376,9,432,click,2026-04-15T06:20:06.593678,False,0.0
1377,9,10,purchase,2025-08-03T20:48:46.632863,False,0.0
1378,9,555,purchase,2025-07-27T02:58:10.617763,False,0.0
1379,9,1478,open,2026-03-02T00:49:27.025028,False,0.0
1380,9,571,click,2026-05-09T02:41:47.548014,False,0.0
1381,9,1672,open,2025-11-27T11:02:15.262691,False,0.0
1382,9,535,click,2026-04-13T16:51:44.757767,False,0.0
1383,9,864,click,2025-07-30T12:09:25.473509,False,0.0
1384,9,1669,purchase,2025-08-01T03:15:57.812297,False,0.0
1385,9,1246,open,2026-03-15T20:40:57.538771,False,0.0
1386,9,271,open,2026-04-10T10:30:33.988288,True,480.49
1387,9,1902,purchase,2026-03-29T21:21:13.036676,False,0.0
1388,9,1599,purchase,2026-05-20T11:26:33.137120,False,0.0
1389,9,468,click,2026-03-01T06:30:01.182740,False,0.0
1390,9,203,ignore,2026-01-29T00:12:12.200780,True,350.68
1391,9,61,click,2026-01-02T22:09:08.030401,False,0.0
1392,9,1816,open,2026-06-14T07:47:52.371687,False,0.0
1393,9,964,purchase,2025-09-20T13:48:03.707795,False,0.0
1394,9,326,open,2025-07-13T10:57:06.604542,False,0.0
1395,9,65,ignore,2025-10-30T19:59:28.712996,False,0.0
1396,9,563,ignore,2026-06-07T22:15:40.376170,False,0.0
1397,9,240,purchase,2025-11-15T05:35:07.188207,False,0.0
1398,9,1618,click,2025-09-13T09:16:43.328619,False,0.0
1399,9,1512,click,2026-01-22T00:31:33.152365,False,0.0
1400,9,543,ignore,2025-09-25T08:42:08.849352,False,0.0
1401,9,1827,purchase,2025-08-09T21:27:56.704785,False,0.0
1402,9,407,click,2025-11-14T06:41:02.273473,False,0.0
1403,9,1323,open,2026-05-31T15:05:18.845769,False,0.0
1404,9,141,click,2025-07-07T10:53:16.265134,False,0.0
1405,9,1836,ignore,2026-06-11T02:20:32.954576,False,0.0
1406,9,500,ignore,2026-02-03T01:18:07.579900,True,425.29
1407,9,1472,open,2025-09-14T16:15:58.853967,False,0.0
1408,9,1602,ignore,2026-05-02T18:38:21.323435,False,0.0
1409,9,970,purchase,2025-09-30T08:03:54.944552,False,0.0
1410,9,1981,open,2026-03-01T00:42:41.153662,False,0.0
1411,9,1131,click,2026-04-24T19:44:08.052189,False,0.0
1412,9,216,open,2026-06-11T16:52:26.680575,False,0.0
1413,9,1978,open,2025-10-15T19:10:48.099728,False,0.0
1414,9,752,click,2025-07-08T10:54:17.940144,False,0.0
1415,9,1832,purchase,2026-05-30T06:58:19.236270,False,0.0
1416,9,879,click,2025-12-03T13:07:17.815604,False,0.0
1417,9,949,ignore,2026-04-06T12:36:50.763731,True,82.73
1418,9,784,purchase,2025-12-29T11:43:29.942308,False,0.0
1419,9,48,open,2026-02-28T11:20:50.472973,False,0.0
1420,9,32,click,2026-05-07T12:49:56.856632,False,0.0
1421,9,1977,open,2025-11-23T14:52:01.330855,False,0.0
1422,9,1654,click,2025-08-22T14:18:21.461233,False,0.0
1423,9,396,open,2026-02-05T15:48:42.226799,False,0.0
1424,9,737,purchase,2025-09-14T05:33:43.141643,False,0.0
1425,9,631,open,2026-01-22T10:10:39.908311,True,175.65
1426,9,1346,ignore,2025-08-15T13:35:36.527201,False,0.0
1427,9,442,purchase,2025-08-07T08:22:07.597639,False,0.0
1428,9,197,ignore,2026-05-22T17:14:12.151880,False,0.0
1429,9,880,click,2026-06-01T13:32:15.385834,False,0.0
1430,9,442,click,2026-06-15T11:53:12.093613,False,0.0
1431,9,871,click,2026-04-07T10:19:11.739748,False,0.0
1432,9,1502,open,2025-10-16T22:49:20.915981,False,0.0
1433,9,511,purchase,2026-02-28T13:56:50.547348,False,0.0
1434,9,451,purchase,2026-04-16T13:35:01.731117,False,0.0
1435,9,343,purchase,2026-05-05T12:59:16.385358,False,0.0
1436,9,1829,open,2026-04-17T10:06:44.229399,False,0.0
1437,9,1950,open,2026-05-01T02:01:16.031781,False,0.0
1438,9,1913,click,2025-12-14T02:14:07.176223,True,208.97
1439,9,978,click,2026-01-16T10:50:28.733897,False,0.0
1440,9,1055,purchase,2025-10-05T12:51:52.092737,False,0.0
1441,9,1732,click,2026-05-25T02:18:50.612039,True,87.29
1442,9,197,purchase,2026-03-06T13:29:58.108637,True,365.2
1443,9,396,open,2026-01-11T08:37:43.072558,False,0.0
1444,9,730,purchase,2025-11-03T09:51:21.187565,False,0.0
1445,9,1460,click,2025-10-24T04:57:56.935718,False,0.0
1446,9,32,open,2025-09-08T17:20:35.661973,False,0.0
1447,9,1887,ignore,2025-09-03T04:21:17.243362,False,0.0
1448,9,961,ignore,2026-03-26T01:01:47.416022,False,0.0
1449,9,1050,ignore,2026-06-28T21:09:53.823610,False,0.0
1450,9,1079,purchase,2026-03-13T16:20:33.131790,False,0.0
1451,9,1320,click,2025-08-22T11:57:33.147360,False,0.0
1452,9,1882,click,2026-01-24T11:57:51.494180,False,0.0
1453,9,843,open,2025-07-26T00:19:38.282863,False,0.0
1454,9,1528,purchase,2026-04-08T20:06:15.325417,False,0.0
1455,9,651,open,2026-05-21T10:55:19.567150,True,110.97
1456,9,1211,ignore,2025-08-21T08:30:05.497860,False,0.0
1457,9,1965,ignore,2025-09-08T17:48:01.783552,False,0.0
1458,9,624,ignore,2026-02-06T20:58:24.326042,False,0.0
1459,9,830,click,2026-04-06T12:03:24.011391,False,0.0
1460,9,438,ignore,2026-03-29T19:27:53.802161,False,0.0
1461,9,1685,click,2025-10-17T18:44:07.950852,False,0.0
1462,9,1864,click,2026-05-31T16:45:10.266428,True,216.12
1463,9,1792,click,2025-11-11T07:23:47.886662,False,0.0
1464,9,1560,ignore,2026-06-14T01:28:57.423319,False,0.0
1465,9,1133,ignore,2026-03-23T06:18:47.793164,False,0.0
1466,9,1205,open,2026-02-06T04:30:24.256460,True,42.65
1467,9,948,click,2025-12-01T06:55:07.327981,False,0.0
1468,9,1570,purchase,2025-12-31T16:15:22.488476,False,0.0
1469,9,1811,ignore,2026-02-25T03:42:06.642999,False,0.0
1470,9,242,purchase,2025-07-30T00:24:51.837326,True,22.2
1471,9,697,purchase,2026-05-06T21:52:07.859586,False,0.0
1472,9,1060,purchase,2026-05-12T20:59:38.882958,False,0.0
1473,9,1138,click,2026-06-24T03:34:38.228691,False,0.0
1474,9,1569,click,2025-09-14T09:02:41.080166,True,460.32
1475,9,1900,purchase,2025-12-05T01:12:30.683193,False,0.0
1476,9,1681,click,2026-03-27T12:14:37.920298,False,0.0
1477,9,1713,purchase,2025-10-21T23:46:43.903223,True,449.95
1478,9,877,ignore,2026-05-06T21:07:40.402316,False,0.0
1479,9,1592,ignore,2026-01-01T02:29:09.367996,False,0.0
1480,9,1368,purchase,2025-07-13T05:38:50.952926,False,0.0
1481,9,1879,purchase,2026-03-07T22:49:56.268888,False,0.0
1482,9,494,click,2025-10-07T17:25:41.550363,False,0.0
1483,9,1167,ignore,2025-11-04T07:07:34.922162,False,0.0
1484,9,1530,click,2026-05-21T21:01:29.248630,False,0.0
1485,9,1700,ignore,2026-07-05T09:52:49.011791,False,0.0
1486,9,1762,open,2026-07-05T11:50:50.452807,False,0.0
1487,9,1041,purchase,2025-09-11T19:57:06.232671,False,0.0
1488,9,90,purchase,2025-09-27T19:39:13.369385,False,0.0
1489,9,808,click,2026-06-30T08:26:03.486712,False,0.0
1490,10,402,click,2025-11-06T11:05:53.365607,False,0.0
1491,10,1850,click,2026-03-14T13:30:35.228776,False,0.0
1492,10,1637,purchase,2026-01-28T16:49:55.201801,False,0.0
1493,10,440,ignore,2025-12-19T19:07:20.062371,False,0.0
1494,10,412,click,2026-06-28T05:22:55.909133,False,0.0
1495,10,1749,ignore,2026-07-01T04:15:23.141743,False,0.0
1496,10,1600,open,2025-12-06T08:00:52.624828,False,0.0
1497,10,1677,ignore,2026-02-17T02:55:07.180887,True,228.23
1498,10,710,click,2026-01-08T07:32:50.276136,False,0.0
1499,10,1449,ignore,2026-06-22T15:15:00.850947,False,0.0
1500,10,1849,purchase,2026-02-28T14:20:07.075373,False,0.0
1501,10,543,purchase,2026-06-14T13:43:16.229638,False,0.0
1502,10,1019,click,2025-09-14T22:47:02.469626,False,0.0
1503,10,1516,ignore,2025-09-03T01:43:18.883563,False,0.0
1504,10,1638,open,2025-11-04T14:07:47.917135,False,0.0
1505,10,1697,ignore,2026-05-11T16:08:17.369253,False,0.0
1506,10,1634,click,2026-04-17T11:05:58.759857,False,0.0
1507,10,1517,click,2025-11-06T02:38:06.755194,False,0.0
1508,10,1734,ignore,2025-09-11T10:42:21.364377,False,0.0
1509,10,1690,open,2026-06-26T16:30:31.968559,False,0.0
1510,10,1256,open,2025-12-16T12:26:11.549255,False,0.0
1511,10,1204,click,2025-12-16T00:43:12.050072,True,218.26
1512,10,1886,open,2026-02-28T22:34:21.703813,False,0.0
1513,10,877,purchase,2026-02-24T19:06:03.378207,False,0.0
1514,10,668,open,2025-07-08T19:55:07.415114,True,216.07
1515,10,1071,open,2025-09-28T04:16:50.561374,True,482.6
1516,10,1916,ignore,2025-10-07T05:09:18.392027,False,0.0
1517,10,914,purchase,2026-05-21T11:53:27.895331,False,0.0
